source_name,source_link,event_id,event_date,event_time,event_title,event_description,location_description,location_accuracy,landslide_category,landslide_trigger,landslide_size,landslide_setting,fatality_count,injury_count,storm_name,photo_link,notes,event_import_source,event_import_id,country_name,country_code,admin_division_name,admin_division_population,gazeteer_closest_point,gazeteer_distance,submitted_date,created_date,last_edited_date,longitude,latitude,event_year,event_month,event_day,event_month_sin,event_month_cos,coordinate_valid,state_normalized,is_ner,state_assignment_method
news.oneindia,http://news.oneindia.in/2010/09/04/strategicroad-link-cut-off-due-to-landslide-insikkim.html,2392,2010-09-04 00:00:00,,"17th mile(?), Jawaharlal Nehru Marg hwy, between Gangtok and Nathu La, Sikkim","Gangtok, Sep.4 (ANI): Incessant rains in the last few weeks have caused extensive landslides in Sikkim, as on Saturday, vehicular traffic on the road connecting Gangtok with Nathu La located along the India-China border came to a standstill due to landslides. Named the Jawaharlal Nehru Marg, the road holds high strategic importance for the movement of troops and their supplies.  It is also viewed as important for cross border trade and tourists who enjoy the rare experience of visiting the Nathu La Pass.  The worst affected spot has been ""the 17th mile"" where the road has been washed away to the extent of around 350 metres.  Reportedly, a gradient has slid down by 50 to 60 metres and a portion of the army barracks was badly damaged by the landslide.","17th mile(?), Jawaharlal Nehru Marg hwy, between Gangtok and Nathu La, Sikkim",10km,landslide,downpour,medium,unknown,0,,,,,glc,2392,India,IN,Sikkim,30700,Gangtok,12.9691,04-01-2014 00:00,11/20/2017 15:17,2/15/2018 15:51,88.7334,27.3702,2010,9,4,-0.8660,-0.5000,True,Sikkim,True,administrative
e-pao.net,http://e-pao.net/GP.asp?src=6..270711.jul11,3830,2011-07-22 00:00:00,,Manipur,"PWD officials reject Moreh office collapse report Source: The Sangai Express  Moreh, July 26 2011: There is no question of caving in of the main building of Mini-Secretariat at Moreh and preparations are on for inauguration of the office building at the soonest possible, AE M Birla Singh and SO Senminthang of PWD, Moreh have clarified.  Following heavy rainfall, landslides occurred along some portion of the road running in between the Transit Hostel and the main building of the Mini Secretariat recently leading to debris falling against the western wall of the main office building of the Mini Secretariat.  Efforts are currently underway to remove the debris with deployment of excavators.  AE M Birla and SO Senminthang, who came to inspect the work, clarified that there is no damage caused to the main building of the Mini Secretariat in the recent landslide contrary to what had been reported in some section of the media.",Manipur,10km,landslide,downpour,small,unknown,0,,,,,glc,3830,India,IN,Manipur,7528,Wāngjing,38.5554,04-01-2014 00:00,11/20/2017 15:17,2/15/2018 15:51,94.3429,24.3527,2011,7,22,0.0000,-1.0000,True,Manipur,True,administrative
voiceofsikkim.com,http://voiceofsikkim.com/2010/04/18/rains-trigger-major-landslide-at-pani-house/,1755,2010-04-17 15:00:00,,"Natl. Highway 31-A at Pani House(?), Gangtok","Much ahead of the Monsoon, Gangtok is already reeling under the ipact of incessant rains and resultant landslides.  The Gangtok traffic came to a stand still when a major landslide hit the road at Pani House this afternoon. The highway was blocked for several hours when a portion of the wall above Pani House came crashing down leaving hundreds of vehicle stranded off in the National Highway 31- A. It took almost an hour for Deorali OP Police and the local people to clear the debris for traffic.  However, no human causalities were reported except for the minor damage of a Mahindra Bolero which was parked below the landslide area. Besides, the rainwater entered into one of the hotels located at Pani House leaving the owner and the staff panic-stricken.","Natl. Highway 31-A at Pani House(?), Gangtok",5km,landslide,downpour,small,unknown,0,,,,,glc,1755,India,IN,Sikkim,30700,Gangtok,1.00195,04-01-2014 00:00,11/20/2017 15:17,2/15/2018 15:51,88.6083,27.3341,2010,4,17,1.0000,0.0000,True,Sikkim,True,administrative
Nagaland Post,http://www.nagalandpost.com/channelnews/state/StateNews.aspx?news=TkVXUzEwMDA4MjI0OA%3D%3D,6990,2015-06-24 00:00:00,,"New Land (""""New Colony"""")","Incessant rain and heavy downpour took its toll, in the form of huge landslide which destroyed several houses, properties and road connectivity affecting the normal and regular life of the residents here in New Colony, Zunheboto.","New Land (""""New Colony"""")",5km,landslide,continuous_rain,medium,above_road,0,0,,,,glc,6990,India,IN,Nagaland,29499,Zunheboto,7.81915,6/26/2015 17:57,11/20/2017 15:17,2/15/2018 15:51,94.5466,26.0319,2015,6,24,0.5000,-0.8660,True,Nagaland,True,administrative
The Assam Tribune,http://www.assamtribune.com/scripts/detailsnew.asp?id=oct0214/oth052,6222,2014-10-01 11:00:00,,Karsingsa block point,"The incident occurred around 11 am when a group of commuters were crossing the Karsingsa block point on foot towards Banderdewa, the gateway of Arunachal capital, Itanagar, when a massive landslide hit the victims and buried them alive after dragging them for about 100 metres.  The killed have been identified as 22-year-old Gichik Yake (Tagru) and her husband Tagru Tassa (27) of Tali in Kurung Kumey district, Kamgouthang Kipgen (29) and Jhon Kipgen (16) – both hailing from Manipur, and eight-year-old boy Hriky Dekam (Tamin) from Daporijo, Upper Subansiri district. The police later brought the bodies to the Arunachal State Hospital morgue for identification and later handed them over to their relatives after completing all formalities.",Karsingsa block point,5km,landslide,unknown,small,above_road,5,0,,,,glc,6222,India,IN,Arunachal Pradesh,26912,Naharlagun,7.80995,10-08-2014 21:31,11/20/2017 15:17,2/15/2018 15:51,93.7706,27.1249,2014,10,1,-1.0000,-0.0000,True,Arunachal Pradesh,True,administrative
Nagaland Post,http://www.nagalandpost.com/channelnews/state/StateNews.aspx?news=TkVXUzEwMDA5ODM0Mg%3D%3D,9169,2016-06-12 00:00:00,,"on road between Mon and Tobu near Telangsao Hydro project , Nagaland, India","Location estimated. Due to incessant rain for the last two days multiple landslide and mudslides near Telangsao Hydro project has once again caused blockage to vehicular movement from Mon to Tobu area. According to sources, Hongpi, DPRO Mon, two culverts have been completely washed away by the landslide while multiple mudslides occurred along the roads. He also informed that since the occurance of landslide, the BRO have been engaged to clear the road blockage.  It may be mentioned that there was a major mudslide in this particular area in the month of April. The situation is likely to deteriorate if it continues to rain in the days to come. This particular route is the life line of the Tobu subdivision of Mon district.","on road between Mon and Tobu near Telangsao Hydro project , Nagaland, India",100km,landslide,continuous_rain,unknown,above_road,0,0,,http://www.nagalandpost.com/cms/newsimages/MWGYGXNTVMJXULIEUCSP_resize.jpg,,glc,9169,India,IN,Nagaland,54010,Wokha,7.94213,7/25/2016 18:09,11/20/2017 15:17,2/15/2018 15:51,94.2442,26.1677,2016,6,12,0.5000,-0.8660,True,Nagaland,True,administrative
e-pao,http://www.e-pao.net/GP.asp?src=27..280810.aug10,2344,2010-08-27 16:30:00,,"NH-53 at Nungba police station, Kambirong(?), Manipur","Imphal, August 27 2010: The state was cut off from the rest of the country as landslides triggered by torrential rains blocked both NH-39 and 53.The disturbances on the highways are amidst the extended 25-day economic blockade imposed by UNC which entered the third day today.  The landslide blocking NH-39 occurred at Ekai village, two kilometer away from Tadubi at about 4.30 pm today while the traffic on NH-53 was blocked by a heavy landslide at Kambirong only 10 metres away from Nungba police station, official reports said.  The report said that due to the landslide at Ekai village, highway traffic has been totally blocked.  A portion of around 10 metres of the hill face has slid due to torrential rains in the last few days, it added.  The road has been totally blocked by rocks and mud forcing freight trucks and other vehicles stranded on both sides of the landslide area.","NH-53 at Nungba police station, Kambirong(?), Manipur",5km,landslide,downpour,medium,unknown,0,,,,,glc,2344,India,IN,Assam,12871,Lakhipur,42.03089,04-01-2014 00:00,11/20/2017 15:17,2/15/2018 15:51,93.4221,24.7505,2010,8,27,-0.5000,-0.8660,True,Assam,True,administrative
The Sangai Express,http://www.thesangaiexpress.com/page/items/54212/massive-landslide-along-maram-peren-road-downpour-creates-havoc-in-different-parts,7263,2015-07-22 00:00:00,,"15 kms from Maram, National Highway-102/A (Maram Peren road)",Reports collected from different areas of the district said that massive landslide along the newly christened National Highway-102/A (Maram Peren road) has totally cut off villages in Willong and Yangkhullen circle. Sources specified of major landslides in different locations including 15 kms from Maram,"15 kms from Maram, National Highway-102/A (Maram Peren road)",1km,landslide,continuous_rain,medium,above_road,0,0,,,,glc,7263,India,IN,Manipur,92113,Kohima,25.91151,7/23/2015 16:27,11/20/2017 15:17,2/15/2018 15:51,94.0489,25.4477,2015,7,22,0.0000,-1.0000,True,Manipur,True,administrative
twocircles.net,http://twocircles.net/2012jun22/landslide_kills_three_assam.html,4424,2012-06-20 00:00:00,,"Lalunggaon, Guwahati,  Assam","A man and his two minor sons were killed after their house here collapsed following a landslide Friday, police said. The accident took place in Lalunggaon area.Police said that incessant rains in the area since Thursday evening led to the landslide.","Lalunggaon, Guwahati,  Assam",1km,landslide,downpour,medium,unknown,,,,,,glc,4424,India,IN,Assam,899094,Guwahati,4.06526,04-01-2014 00:00,11/20/2017 15:17,2/15/2018 15:51,91.7351,26.149,2012,6,20,0.5000,-0.8660,True,Assam,True,administrative
e-pao,http://www.e-pao.net/GP.asp?src=15..240511.may11,3525,2011-05-22 00:00:00,,"Kaiphundai(?)-Tousem(in Assam) road, Tamenglong district, Manipur","May 23 2011: Heavy rainfall caused landslides at three different places along Kaiphundai-Tousem road, the only lifeline of the villagers of restive Tousem Sub-Division of Tamenglong district.  The landslides occurred between New Mandeu and Mandeu village and at Tamenglong-Tousem-Haflong road, said a press release issued by Executive Member of Tamenglong ADC, MP Guang.","Kaiphundai(?)-Tousem(in Assam) road, Tamenglong district, Manipur",25km,landslide,downpour,medium,unknown,0,,,,,glc,3525,India,IN,Assam,7176,Mahur,32.48182,04-01-2014 00:00,11/20/2017 15:17,2/15/2018 15:51,93.4093,25.0672,2011,5,22,0.8660,-0.5000,True,Assam,True,administrative
E-PAO,http://e-pao.net/GP.asp?src=21..020815.aug15,7369,2015-08-01 00:00:00,,between Chalong and Paraolon,Two landslides between Chalong to Paraolon,between Chalong and Paraolon,10km,landslide,continuous_rain,medium,above_road,0,0,,,,glc,7369,India,IN,Manipur,30418,Kakching,28.99355,12/14/2015 20:47,11/20/2017 15:17,2/15/2018 15:51,94.1016,24.1988,2015,8,1,-0.5000,-0.8660,True,Manipur,True,administrative
ibnlive.in,http://ibnlive.in.com/generalnewsfeed/news/barrak-valley-cut-off-due-to-heavy-landslides/1007155.html,4377,2012-06-02 00:00:00,,"Guwahati, Assam","South Assam's Barrak valley has been cut off from the rest of the country due to heavy landslides. Northeast Frontier Railway sources said heavy rain have caused landslide in five places between Haranjao and Mailongdifa railway stations. A ""small"" track will be cleared within a couple of hours but the bigger one will take time but the work is on full swing, officials said. Due to this normal train services between Silchar, Lumding and Guwahati will be suspended.","Guwahati, Assam",5km,landslide,downpour,large,unknown,,,,,,glc,4377,India,IN,Assam,899094,Guwahati,4.21344,04-01-2014 00:00,11/20/2017 15:17,2/15/2018 15:51,91.7356,26.1475,2012,6,2,0.5000,-0.8660,True,Assam,True,administrative
e-pao.net,http://e-pao.net/GP.asp?src=24..050913.sep13,5430,2013-09-01 00:00:00,,"Tamenglong- Khongsang Road, Manipur",Mudslides also occurred along Tamenglong- Khongsang road at many spots.,"Tamenglong- Khongsang Road, Manipur",25km,mudslide,continuous_rain,medium,unknown,0,,,,,glc,5430,India,IN,Manipur,223523,Imphal,47.40742,04-01-2014 00:00,11/20/2017 15:17,2/15/2018 15:51,93.487,24.9037,2013,9,1,-0.8660,-0.5000,True,Manipur,True,administrative
The Sangai Express,http://www.thesangaiexpress.com/page/items/54212/massive-landslide-along-maram-peren-road-downpour-creates-havoc-in-different-parts,7264,2015-07-22 00:00:00,,22 kms to 30 kms between Sangkungmai and Willong,"Torrential rain in the last many days has created havoc in many places of Senapati district. According to sources, vehicular and human movements have been completely halted. Removal of trees and loose soil are expected to take many weeks before normal movement along the road can begin. Sources specified of major landslides in different locations including 15 kms from Maram, 22 kms to 30 kms between Sangkhumai and Willong, Willong-Yangkhullen stretch and Yangkhullen-Tamphung road till Nagaland border.",22 kms to 30 kms between Sangkungmai and Willong,5km,landslide,continuous_rain,medium,above_road,0,0,,,,glc,7264,India,IN,Manipur,92113,Kohima,27.6588,7/23/2015 16:32,11/20/2017 15:17,2/15/2018 15:51,93.9827,25.4538,2015,7,22,0.0000,-1.0000,True,Manipur,True,administrative
Telegraph India,http://www.telegraphindia.com/1070911/asp/siliguri/story_8300563.asp,256,2007-09-10 00:00:00,,Rhodong village near Rhey in East Sikkim,"destroyed a house, killed 1 and injured 1",Rhodong village near Rhey in East Sikkim,10km,landslide,rain,medium,unknown,,,,,,glc,256,India,IN,Sikkim,30700,Gangtok,2.17536,04-01-2014 00:00,11/20/2017 15:17,2/15/2018 15:51,88.6236,27.3425,2007,9,10,-0.8660,-0.5000,True,Sikkim,True,administrative
Indian Express,http://indianexpress.com/article/india/india-news-india/at-least-10-killed-in-landslides-in-assam-rescue-operations-underway-2806810/,9335,2016-05-18 08:00:00,,"Bilaipur, Hailakandi district, Assam, India","One of two landslides in Bilaipur triggered by the same rainfall event. Ten people were killed in landslides in Karimganj and Hailakandi districts in Barak Valley in Assam on Wednesday following incessant rains. In neighbouring Hailakandi district, two incidents of landslide killed four persons at Bilaipur and a six-year old boy at Ramchandi area, police officials said. The debris fell on two houses where the victims were sleeping early in the morning, they said. NDRF and police have been engaged in rescue and relief operations.","Bilaipur, Hailakandi district, Assam, India",1km,landslide,continuous_rain,unknown,unknown,2,0,,,,glc,9335,India,IN,Assam,10942,Lāla,11.569,08-03-2016 13:38,11/20/2017 15:17,2/15/2018 15:51,92.7239,24.5202,2016,5,18,0.8660,-0.5000,True,Assam,True,administrative
