event_id,event_date,year,month,month_sin,month_cos,is_monsoon,pre_monsoon,post_monsoon,latitude,longitude,state,trigger,landslide_size,landslide_category,elevation_proxy_m,slope_proxy_deg,rainfall_antecedent_proxy_mm,historical_density_50km,min_dist_to_historical_km,label,sample_type
500348,2014-03-04 00:00:00,2014,3,0.866,0.5,0,0,0,24.7061,90.73556,Assam,none,none,non_event,556.3,15.4,62.1,0,58.1,0,constructed_pseudo_absence
500349,2008-01-26 00:00:00,2008,1,0.0,1.0,0,0,0,25.49711,91.19004,Meghalaya,none,none,non_event,1222.8,30.7,22.5,0,54.59,0,constructed_pseudo_absence
500350,2009-01-08 00:00:00,2009,1,0.0,1.0,0,0,0,27.22356,96.55378,Arunachal Pradesh,none,none,non_event,1994.7,33.8,13.2,0,82.05,0,constructed_pseudo_absence
500351,2009-01-13 00:00:00,2009,1,0.0,1.0,0,0,0,28.56383,93.03498,Arunachal Pradesh,none,none,non_event,2002.5,36.2,16.6,0,75.64,0,constructed_pseudo_absence
500352,2009-02-02 00:00:00,2009,2,0.5,0.866,0,0,0,25.1042,90.10572,Meghalaya,none,none,non_event,1351.2,22.1,35.6,6,44.11,0,constructed_pseudo_absence
500353,2008-08-09 00:00:00,2008,8,-0.5,-0.866,1,0,0,24.17645,93.72105,Manipur,none,none,non_event,1453.0,31.9,331.6,10,32.66,0,constructed_pseudo_absence
500354,2009-01-28 00:00:00,2009,1,0.0,1.0,0,0,0,24.87123,93.76972,Assam,none,none,non_event,552.0,9.2,10.9,34,9.06,0,constructed_pseudo_absence
500355,2016-05-24 00:00:00,2016,5,0.866,-0.5,0,1,0,29.33261,91.79876,Arunachal Pradesh,none,none,non_event,2066.9,31.3,183.4,0,194.98,0,constructed_pseudo_absence
500356,2009-03-15 00:00:00,2009,3,0.866,0.5,0,0,0,27.19009,88.19324,Sikkim,none,none,non_event,2624.9,43.9,46.7,25,12.81,0,constructed_pseudo_absence
500357,2015-05-03 00:00:00,2015,5,0.866,-0.5,0,1,0,25.71201,91.29667,Meghalaya,none,none,non_event,1314.2,29.8,174.8,1,28.61,0,constructed_pseudo_absence
500358,2010-09-26 00:00:00,2010,9,-0.866,-0.5,1,0,0,25.70692,92.19159,Meghalaya,none,none,non_event,1493.2,33.9,220.0,6,27.2,0,constructed_pseudo_absence
500359,2015-11-12 00:00:00,2015,11,-0.866,0.5,0,0,1,27.86011,88.3232,Sikkim,none,none,non_event,2897.3,32.6,28.6,1,42.71,0,constructed_pseudo_absence
500360,2016-02-26 00:00:00,2016,2,0.5,0.866,0,0,0,27.29748,88.02346,Sikkim,none,none,non_event,3003.4,40.8,12.0,11,22.22,0,constructed_pseudo_absence
500361,2010-12-04 00:00:00,2010,12,-0.5,0.866,0,0,0,23.74709,92.02021,Tripura,none,none,non_event,366.1,12.0,3.7,1,31.38,0,constructed_pseudo_absence
500362,2016-11-26 00:00:00,2016,11,-0.866,0.5,0,0,1,28.81574,97.09203,Arunachal Pradesh,none,none,non_event,2022.6,28.1,34.0,0,91.61,0,constructed_pseudo_absence
500363,2012-12-01 00:00:00,2012,12,-0.5,0.866,0,0,0,24.13459,94.06654,Manipur,none,none,non_event,1215.1,32.0,8.3,13,4.26,0,constructed_pseudo_absence
500364,2014-07-06 00:00:00,2014,7,0.0,-1.0,1,0,0,24.86991,93.33882,Manipur,none,none,non_event,1191.3,32.0,338.6,29,13.47,0,constructed_pseudo_absence
500365,2014-01-20 00:00:00,2014,1,0.0,1.0,0,0,0,25.66183,89.85978,Meghalaya,none,none,non_event,1222.2,22.1,2.6,5,8.15,0,constructed_pseudo_absence
500366,2012-01-05 00:00:00,2012,1,0.0,1.0,0,0,0,25.54568,94.51971,Manipur,none,none,non_event,935.3,31.4,24.3,15,13.99,0,constructed_pseudo_absence
500367,2008-04-22 00:00:00,2008,4,1.0,0.0,0,1,0,27.40128,95.12222,Assam,none,none,non_event,522.5,14.2,102.7,0,61.85,0,constructed_pseudo_absence
500368,2013-11-16 00:00:00,2013,11,-0.866,0.5,0,0,1,22.73877,93.37103,Mizoram,none,none,non_event,1110.9,26.8,17.7,0,50.54,0,constructed_pseudo_absence
500369,2009-04-24 00:00:00,2009,4,1.0,0.0,0,1,0,25.60183,94.41901,Nagaland,none,none,non_event,1252.9,33.4,119.7,20,8.55,0,constructed_pseudo_absence
500370,2013-12-25 00:00:00,2013,12,-0.5,0.866,0,0,0,29.35149,97.09732,Arunachal Pradesh,none,none,non_event,2040.6,34.0,2.0,0,108.93,0,constructed_pseudo_absence
500371,2010-09-04 00:00:00,2010,9,-0.866,-0.5,1,0,0,26.85787,95.13831,Nagaland,none,none,non_event,1507.6,37.3,265.6,3,18.85,0,constructed_pseudo_absence
500372,2009-09-03 00:00:00,2009,9,-0.866,-0.5,1,0,0,25.02818,95.88899,Assam,none,none,non_event,387.1,10.2,266.4,0,136.77,0,constructed_pseudo_absence
500373,2010-10-12 00:00:00,2010,10,-1.0,-0.0,0,0,1,26.00393,93.8039,Nagaland,none,none,non_event,1340.6,36.6,69.5,3,25.87,0,constructed_pseudo_absence
500374,2013-12-14 00:00:00,2013,12,-0.5,0.866,0,0,0,26.73963,94.0855,Arunachal Pradesh,none,none,non_event,2118.8,30.5,8.1,2,47.83,0,constructed_pseudo_absence
500375,2016-10-22 00:00:00,2016,10,-1.0,-0.0,0,0,1,27.11157,88.43154,Sikkim,none,none,non_event,2745.9,32.1,76.8,30,3.43,0,constructed_pseudo_absence
500376,2008-01-06 00:00:00,2008,1,0.0,1.0,0,0,0,27.45523,93.38043,Arunachal Pradesh,none,none,non_event,2092.5,29.6,6.9,3,35.38,0,constructed_pseudo_absence
